For Good,32
Mos shiko tjeter,18
Read your Mind,16
Tears,15
Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,15
24,14
Cinderella (feat. Ty Dolla $ign),12
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,12
Juno,12
Jarnana,10
